"naics","employment_march","establishments","payroll_quarter1","year"
"325314",8080,447,100901000,2015
"325320",9716,217,184303000,2015
"325411",28950,461,561448000,2015
"325412",146113,1290,4362064000,2015
"325413",25818,234,754733000,2015
"325414",41448,295,1163952000,2015
"325510",37176,1163,587456000,2015
"325520",21734,538,355348000,2015
"325611",23253,633,339841000,2015
"325612",15775,481,227688000,2015
"325613",5761,134,118847000,2015
"325620",50771,929,735823000,2015
"325910",10444,375,146084000,2015
"325920",5905,87,89251000,2015
"325991",18699,432,252712000,2015
"325992",11002,268,152282000,2015
"325998",33364,1105,554163000,2015
"326111",29028,335,311796000,2015
"326112",31908,394,431296000,2015
"326113",39292,560,563699000,2015
"326121",19562,397,254947000,2015
"326122",22783,481,262238000,2015
"326130",11675,239,145354000,2015
"326140",23797,412,256485000,2015
"326150",30450,654,341896000,2015
"326160",30812,452,329224000,2015
"326191",16354,375,149719000,2015
"326199",353242,6128,3766311000,2015
"326211",44179,116,665797000,2015
"326212",6560,392,59636000,2015
"326220",18766,260,232452000,2015
"326291",31026,430,331644000,2015
"326299",30274,651,366619000,2015
"327110",12719,597,130905000,2015
"327120",20913,548,246827000,2015
"327211",9152,94,115156000,2015
"327212",13915,404,174895000,2015
"327213",14770,87,231666000,2015
"327215",48791,1134,553719000,2015
"327310",12884,233,223679000,2015
"327320",72119,5292,742143000,2015
"327331",15475,730,163576000,2015
"327332",9036,322,85815000,2015
"327390",51725,1875,555290000,2015
"327410",4595,97,69424000,2015
"327420",8848,219,134556000,2015
"327910",13436,301,211075000,2015
"327991",28250,1833,264911000,2015
"327992",7282,231,122546000,2015
"327993",15087,287,201728000,2015
"327999",10862,447,126300000,2015
"331110",103853,603,2162624000,2015
"331210",25080,247,388312000,2015
"331221",8501,176,121229000,2015
"331222",15103,244,184329000,2015
"331313",7892,76,168965000,2015
"331314",6605,106,91297000,2015
"331315",18750,104,411291000,2015
"331318",25538,243,329365000,2015
"331410",9532,173,185762000,2015
"331420",23430,254,376463000,2015
"331491",17755,294,289511000,2015
"331492",10015,243,147378000,2015
"331511",36467,387,465389000,2015
"331512",14206,118,192566000,2015
"331513",16112,204,218295000,2015
"331523",34763,430,410461000,2015
"331524",15473,344,167363000,2015
"331529",9491,287,110118000,2015
"332111",23278,384,339065000,2015
"332112",7941,63,137930000,2015
"332114",23538,476,291147000,2015
"332117",8776,125,100666000,2015
"332119",53703,1419,623983000,2015
"332215",7200,214,92784000,2015
"332216",29825,980,385453000,2015
"332311",26341,679,307623000,2015
"332312",95644,3059,1204807000,2015
"332313",34566,1268,395411000,2015
"332321",49441,1035,501015000,2015
"332322",102442,4006,1138814000,2015
"332323",33410,2262,357958000,2015
"332410",26506,310,434594000,2015
"332420",37462,767,487081000,2015
"332431",16724,169,272385000,2015
"332439",12329,329,138429000,2015
"332510",28103,599,329673000,2015
"332613",16444,387,186363000,2015
"332618",22545,809,238193000,2015
"332710",250016,18804,2879525000,2015
"332721",103594,3507,1224365000,2015
"332722",36405,772,502325000,2015
"332811",23002,809,289333000,2015
"332812",53938,2591,572218000,2015
"332813",53212,2332,529524000,2015
"332911",39808,519,625263000,2015
"332912",35768,369,571015000,2015
"332913",7920,122,113868000,2015
"332919",15777,249,226358000,2015
"332991",23460,172,300667000,2015
"332992",11688,142,164350000,2015
"332993",12327,56,237650000,2015
"332994",17987,460,247170000,2015
"332996",31982,762,400159000,2015
"332999",73665,3761,806377000,2015
"333111",67222,1174,804426000,2015
"333112",16524,159,165708000,2015
"333120",62282,745,886350000,2015
"333131",13619,274,209120000,2015
"333132",56581,742,975778000,2015
"333241",16123,485,255401000,2015
"333242",15534,177,496913000,2015
"333243",13684,404,210158000,2015
"333244",7345,317,105164000,2015
"333249",52682,1879,792217000,2015
"333314",15719,430,287404000,2015
"333316",4358,216,67507000,2015
"333318",57152,1368,901065000,2015
"333413",24406,496,289867000,2015
"333414",16575,419,219343000,2015
"333415",88020,861,1119362000,2015
"333511",35238,1546,455473000,2015
"333514",43871,2339,599895000,2015
"333515",28552,1229,362122000,2015
"333517",27919,1053,410797000,2015
"333519",12429,360,208989000,2015
"333611",34876,266,739881000,2015
"333612",14316,237,197821000,2015
"333613",15395,252,204137000,2015
"333618",39042,318,578250000,2015
"333911",36561,543,628681000,2015
"333912",23631,317,413494000,2015
"333913",3621,37,68299000,2015
"333921",7323,166,100606000,2015
"333922",36287,799,529876000,2015
"333923",19567,307,266037000,2015
"333924",24502,327,324448000,2015
"333991",7971,148,119632000,2015
"333992",15975,378,263638000,2015
"333993",20276,549,338849000,2015
"333994",11594,350,179734000,2015
"333995",24940,324,410244000,2015
"333996",10388,152,177120000,2015
"333997",3297,83,44980000,2015
"333999",52970,1568,833687000,2015
"334111",12788,395,235757000,2015
"334112",8592,97,180208000,2015
"334118",20865,599,439091000,2015
"334210",11732,255,256111000,2015
"334220",68027,760,1772189000,2015
"334290",13219,354,233091000,2015
"334310",9265,486,133569000,2015
"334412",23623,514,273422000,2015
"334413",94964,864,2909506000,2015
"334416",18309,386,208255000,2015
"334417",19392,216,312074000,2015
"334418",54244,880,706548000,2015
"334419",48088,1119,678472000,2015
"334510",66489,770,1471235000,2015
"334511",123936,554,3153021000,2015
"334512",10996,282,215053000,2015
"334513",37814,845,654252000,2015
"334514",15594,201,249657000,2015
"334515",32333,813,711809000,2015
"334516",43356,683,950694000,2015
"334517",14461,157,355046000,2015
"334519",37976,926,668084000,2015
"334613",1017,80,19261000,2015
"334614",8614,441,113098000,2015
"335110",4508,79,69626000,2015
"335121",7126,317,78399000,2015
"335122",18759,436,231099000,2015
"335129",12643,272,169965000,2015
"335210",10261,146,120949000,2015
"335221",12307,95,141795000,2015
"335222",8414,29,114204000,2015
"335224",NA,6,NA,2015
"335228",9622,27,138257000,2015
"335311",19289,246,238238000,2015
"335312",31956,459,443195000,2015
"335313",34123,519,480449000,2015
"335314",35216,900,551256000,2015
"335911",19708,135,267106000,2015
"335912",6361,73,121008000,2015
"335921",5134,94,68034000,2015
"335929",21880,272,311447000,2015
"335931",26754,405,351433000,2015
"335932",14980,160,191560000,2015
"335991",8854,153,134690000,2015
"335999",29908,848,574136000,2015
"336111",79198,188,1641570000,2015
"336112",76577,72,1825501000,2015
"336120",31536,80,471955000,2015
"336211",43970,747,490921000,2015
"336212",34210,426,353624000,2015
"336213",10306,54,115668000,2015
"336214",48378,690,511524000,2015
"336310",56808,858,952271000,2015
"336320",60616,672,735644000,2015
"336330",36254,258,459832000,2015
"336340",21723,187,254643000,2015
"336350",67842,483,1117004000,2015
"336360",63526,408,683024000,2015
"336370",97719,776,1364628000,2015
"336390",136974,1446,1582296000,2015
"336411",174312,321,4697770000,2015
"336412",63337,460,1263224000,2015
"336413",111596,918,2155877000,2015
"336414",39642,36,934899000,2015
"336415",11289,29,292707000,2015
"336419",4145,47,85838000,2015
"336510",32745,243,511161000,2015
"336611",107500,674,1662931000,2015
"336612",35787,867,343634000,2015
"336991",11899,452,140750000,2015
"336992",6047,63,125800000,2015
"336999",13675,425,174523000,2015
"337110",89432,6323,777688000,2015
"337121",61093,1086,501931000,2015
"337122",29561,2206,231588000,2015
"337124",9672,292,90277000,2015
"337125",3438,198,29369000,2015
"337127",24505,654,253147000,2015
"337211",14105,359,135677000,2015
"337212",38684,1948,421202000,2015
"337214",21767,238,366634000,2015
"337215",35406,1028,357177000,2015
"337910",20729,420,201467000,2015
"337920",10729,346,111386000,2015
"339112",102603,1317,1928102000,2015
"339113",92813,2001,1649964000,2015
"339114",15354,679,224174000,2015
"339115",24847,546,376404000,2015
"339116",42304,6224,418321000,2015
"339910",25676,2126,264915000,2015
"339920",37054,1708,461673000,2015
"339930",6394,572,61331000,2015
"339940",11083,493,121621000,2015
"339950",73029,5486,806343000,2015
"339991",30051,583,400580000,2015
"339992",11703,638,130131000,2015
"339993",4142,135,49839000,2015
"339994",8953,186,102569000,2015
"339995",3686,105,39050000,2015
"339999",48966,3815,525784000,2015
"423110",122579,6357,2008184000,2015
"423120",212231,13422,2652679000,2015
"423130",36283,2635,429136000,2015
"423140",18040,1701,165111000,2015
"423210",65602,5509,948102000,2015
"423220",84910,6560,1160394000,2015
"423310",109491,6887,1473844000,2015
"423320",30453,3471,378174000,2015
"423330",37660,3173,549091000,2015
"423390",39200,3309,503580000,2015
"423410",15450,872,418380000,2015
"423420",120167,7200,1838163000,2015
"423430",193845,8864,5560202000,2015
"423440",47943,4070,664330000,2015
"423450",207770,9663,5685410000,2015
"423460",22436,1238,288485000,2015
"423490",35142,2229,897769000,2015
"423510",152904,9576,2287333000,2015
"423520",4002,399,105710000,2015
"423610",209642,14695,3941746000,2015
"423620",49871,2638,864270000,2015
"423690",287208,11897,9053852000,2015
"423710",89341,6222,1285069000,2015
"423720",72663,6019,1190111000,2015
"423730",60001,5571,1035961000,2015
"423740",13314,1335,182159000,2015
"423810",92658,4829,1672381000,2015
"423820",109303,7798,1350937000,2015
"423830",387775,29920,6744281000,2015
"423840",94899,8120,1535420000,2015
"423850",47703,4472,594139000,2015
"423860",36217,2499,602095000,2015
"423910",60038,5912,808004000,2015
"423920",32214,2127,576989000,2015
"423930",108047,8669,1144033000,2015
"423940",47274,7536,640202000,2015
"423990",86288,10100,1111363000,2015
"424110",12080,1003,218410000,2015
"424120",68546,4621,858170000,2015
"424130",66765,4493,1102449000,2015
"424210",307211,10129,11791473000,2015
"424310",25396,2992,321448000,2015
"424320",58552,3569,730840000,2015
"424330",89501,7904,1234677000,2015
"424340",26878,1611,548997000,2015
"424410",142806,2891,2094269000,2015
"424420",86170,3224,1113170000,2015
"424430",43419,2093,605857000,2015
"424440",10313,454,109432000,2015
"424450",47855,3799,632924000,2015
"424460",22060,2132,214708000,2015
"424470",45224,2323,539490000,2015
"424480",107064,4953,1154291000,2015
"424490",309737,13468,3974417000,2015
"424510",52174,4839,670799000,2015
"424520",5975,779,33215000,2015
"424590",6592,685,88893000,2015
"424610",33709,2983,592646000,2015
"424690",124204,9517,2412530000,2015
"424710",76381,4455,1503257000,2015
"424720",26876,2203,807705000,2015
"424810",112792,1954,1359778000,2015
"424820",85339,2527,1681423000,2015
"424910",98346,8846,1534901000,2015
"424920",45799,1859,464929000,2015
"424930",48121,3378,368119000,2015
"424940",50753,1485,612220000,2015
"424950",18864,1892,285677000,2015
"424990",78370,11375,879993000,2015
"425110",2466,498,48650000,2015
"425120",299207,45009,3602508000,2015
"441110",1104795,21444,13614028000,2015
"441120",142055,25087,1377755000,2015
"441210",38615,2636,402392000,2015
"441222",31192,4363,271538000,2015
"441228",68442,6789,569380000,2015
"441310",346599,37167,2068993000,2015
"441320",176611,20671,1563884000,2015
"442110",202327,23352,1753441000,2015
"442210",64760,10588,607508000,2015
"442291",6886,2195,51902000,2015
"442299",171267,14201,741306000,2015
"443141",60311,7588,473249000,2015
"443142",347098,39143,2375945000,2015
"444110",686103,6505,4515931000,2015
"444120",33133,6853,296340000,2015
"444130",143195,15380,826303000,2015
"444190",268708,30144,2834607000,2015
"444210",25135,3776,193901000,2015
"444220",124031,13907,760056000,2015
"445110",2666800,66284,14153392000,2015
"445120",133248,29230,532278000,2015
"445210",39136,5295,199204000,2015
"445220",11443,2059,62016000,2015
"445230",20577,2792,99974000,2015
"445291",26012,3510,166687000,2015
"445292",23243,3280,81760000,2015
"445299",46937,6362,169228000,2015
"445310",162339,33692,852439000,2015
"446110",712986,44130,6199926000,2015
"446120",139902,16345,614361000,2015
"446130",78028,11875,575119000,2015
"446191",44614,10075,218949000,2015
"446199",65617,10337,650764000,2015
"447110",774911,96970,3409283000,2015
"447190",146743,14634,834632000,2015
"448110",52602,6998,369365000,2015
"448120",329962,35276,1298481000,2015
"448130",74286,7185,248349000,2015
"448140",719814,28910,2689150000,2015
"448150",59473,8589,305776000,2015
"448190",111793,11527,533071000,2015
"448210",234087,25027,958820000,2015
"448310",122728,22160,1007661000,2015
"448320",6277,1022,58559000,2015
"451110",270761,21890,1298845000,2015
"451120",140623,8078,476250000,2015
"451130",39790,4558,138730000,2015
"451140",28232,3680,170173000,2015
"451211",90818,6870,311323000,2015
"451212",8858,1119,48362000,2015
"452111",414880,3269,2086492000,2015
"452112",601743,4616,3064847000,2015
"452910",1501899,5585,10106491000,2015
"452990",383823,39552,1480442000,2015
"453110",60076,13419,256254000,2015
"453210",79755,6475,438161000,2015
"453220",151110,22372,589781000,2015
"453310",198309,20092,860261000,2015
"453910",110639,9417,543213000,2015
"453920",17160,5033,259774000,2015
"453930",10245,2100,102216000,2015
"453991",42106,11140,186541000,2015
"453998",88420,18462,549371000,2015
"454111",226290,28427,2667069000,2015
"454112",9560,449,397739000,2015
"454113",177745,5689,2463542000,2015
"454210",34659,3796,258669000,2015
"454310",72774,8341,884653000,2015
"454390",99071,20427,903627000,2015
"481111",405561,2089,7375433000,2015
"481112",10678,427,216267000,2015
"481211",27952,1564,597138000,2015
"481212",2916,191,51404000,2015
"481219",6273,606,96866000,2015
"483111",8014,350,172105000,2015
"483112",15157,61,411081000,2015
"483113",19983,593,430351000,2015
"483114",2128,137,21546000,2015
"483211",20337,359,418589000,2015
"483212",2285,210,29602000,2015
"484110",195944,29884,1862111000,2015
"484121",492529,35554,5225722000,2015
"484122",266798,8660,3411743000,2015
"484210",96881,7933,730169000,2015
"484220",217117,29163,2346713000,2015
"484230",179362,10459,2167565000,2015
"485111",672,27,6194000,2015
"485112",3359,14,73785000,2015
"485113",47485,708,458019000,2015
"485119",2015,45,32564000,2015
"485210",12542,467,105060000,2015
"485310",35063,3348,343264000,2015
"485320",42428,5205,269103000,2015
"485410",227094,4302,1045668000,2015
"485510",34049,1315,220406000,2015
"485991",66634,3085,402585000,2015
"485999",21289,1733,124090000,2015
"486110",13937,796,484916000,2015
"486210",30258,2179,1041488000,2015
"486910",7489,636,261675000,2015
"486990",537,60,28331000,2015
"487110",11189,715,68714000,2015
"487210",13000,1803,86415000,2015
"487990",2299,226,22235000,2015
"488111",1434,191,24901000,2015
"488119",93479,1885,675402000,2015
"488190",80096,3686,1138483000,2015
"488210",39384,1403,497042000,2015
"488310",7855,337,106616000,2015
"488320",66414,492,1111856000,2015
"488330",11864,889,214234000,2015
"488390",11221,838,175973000,2015
"488410",57615,8878,475279000,2015
"488490",34171,2619,241910000,2015
"488510",253880,20606,3499476000,2015
"488991",15232,1280,118979000,2015
"488999",1886,391,16330000,2015
"492110",553235,10402,6056663000,2015
"492210",38189,4451,274363000,2015
"493110",692485,10818,7075394000,2015
"493120",48850,1232,513690000,2015
"493130",7503,623,79807000,2015
"493190",60521,2457,862892000,2015
"511110",194870,7165,2249548000,2015
"511120",105294,5840,2729937000,2015
"511130",64520,2555,1345457000,2015
"511140",22268,886,473515000,2015
"511191",14162,100,141547000,2015
"511199",6386,714,90817000,2015
"511210",469845,9599,16887239000,2015
"512110",230827,14371,2774388000,2015
"512120",2825,348,68107000,2015
"512131",140764,4407,394276000,2015
"512132",941,213,3059000,2015
"512191",26440,2408,429984000,2015
"512199",1238,211,21457000,2015
"512210",1058,356,14087000,2015
"512220",13442,400,239910000,2015
"512230",6181,707,108714000,2015
"512240",5037,1700,58432000,2015
"512290",2801,401,34548000,2015
"515111",11217,857,261815000,2015
"515112",77634,4699,989566000,2015
"515120",118067,2169,2738156000,2015
"515210",52609,714,2119140000,2015
"517110",734903,34845,17263309000,2015
"517210",221756,11869,4803904000,2015
"517410",8302,538,251508000,2015
"517911",27713,2505,381096000,2015
"517919",33655,3253,865724000,2015
"518210",539171,13599,13113109000,2015
"519110",6934,474,161662000,2015
