"state_fips","naics","employment_march","establishments","payroll_quarter1","year"
51,"621",168513,14030,2273310000,2015
51,"622",123417,125,1670248000,2015
51,"623",75026,1575,519289000,2015
51,"624",68602,3916,396013000,2015
51,"711",9573,743,139538000,2015
51,"712",5070,227,36295000,2015
51,"713",43422,1966,159215000,2015
51,"721",46374,1787,249589000,2015
51,"722",293748,15611,1094875000,2015
51,"811",33382,5623,334032000,2015
51,"812",41546,6455,239916000,2015
51,"813",87924,9591,891584000,2015
53,"113",4071,497,60740000,2015
53,"114",2227,456,35654000,2015
53,"115",7656,461,55719000,2015
53,"211",13,9,478000,2015
53,"212",2328,135,37349000,2015
53,"213",243,39,4403000,2015
53,"221",8815,297,279065000,2015
53,"236",38668,7444,522125000,2015
53,"237",21154,1011,343781000,2015
53,"238",104400,12919,1320297000,2015
53,"311",34199,789,354800000,2015
53,"312",6616,543,70936000,2015
53,"313",379,31,3495000,2015
53,"314",1721,159,16965000,2015
53,"315",1030,111,9575000,2015
53,"316",401,28,2677000,2015
53,"321",12270,392,138665000,2015
53,"322",8496,90,148938000,2015
53,"323",5268,489,54682000,2015
53,"324",2459,24,105107000,2015
53,"325",6590,227,108364000,2015
53,"326",9725,208,124380000,2015
53,"327",8446,323,103021000,2015
53,"331",6773,81,115234000,2015
53,"332",22061,1139,260989000,2015
53,"333",16171,414,230023000,2015
53,"334",18221,338,336426000,2015
53,"335",3306,111,50456000,2015
53,"336",82928,395,1977652000,2015
53,"337",6353,359,65781000,2015
53,"339",8901,770,107860000,2015
53,"423",69370,5148,1243365000,2015
53,"424",54571,2972,764547000,2015
53,"425",6857,1163,89718000,2015
53,"441",41844,2553,477152000,2015
53,"442",8989,1073,70825000,2015
53,"443",8260,947,65778000,2015
53,"444",29008,1790,224390000,2015
53,"445",66974,3017,404434000,2015
53,"446",17579,1621,137685000,2015
53,"447",14294,1898,72260000,2015
53,"448",31195,2543,149896000,2015
53,"451",15383,1320,72647000,2015
53,"452",62514,579,412848000,2015
53,"453",21236,2839,105876000,2015
53,"454",13429,1598,186189000,2015
53,"481",12686,105,284652000,2015
53,"483",3808,79,64661000,2015
53,"484",26160,2699,280322000,2015
53,"485",6823,298,46960000,2015
53,"486",321,26,10508000,2015
53,"487",600,73,5030000,2015
53,"488",19627,1212,289131000,2015
53,"492",12092,332,110283000,2015
53,"493",14964,353,173360000,2015
53,"511",69827,840,2722683000,2015
53,"512",5453,459,34359000,2015
53,"515",3990,154,71681000,2015
53,"517",24619,1176,747941000,2015
53,"518",14351,391,371113000,2015
53,"519",9137,367,358445000,2015
53,"521",NA,1,NA,2015
53,"522",42952,3812,894475000,2015
53,"523",12770,2321,566738000,2015
53,"524",40519,3574,846846000,2015
53,"525",51,21,1558000,2015
53,"531",37248,9351,447353000,2015
53,"532",8574,1025,93683000,2015
53,"533",216,52,6007000,2015
53,"541",193065,21267,3809627000,2015
53,"551",87296,1090,2560960000,2015
53,"561",137839,9125,1323028000,2015
53,"562",13927,517,244521000,2015
53,"611",55107,2841,380287000,2015
53,"621",158991,13495,2311465000,2015
53,"622",100073,118,1680027000,2015
53,"623",69569,2445,457729000,2015
53,"624",64224,4476,390134000,2015
53,"711",8887,867,107302000,2015
53,"712",3042,167,23897000,2015
53,"713",47979,1900,265695000,2015
53,"721",40747,1643,255964000,2015
53,"722",227735,15061,1018342000,2015
53,"811",25264,4599,237721000,2015
53,"812",32073,5826,187678000,2015
53,"813",55580,6730,446082000,2015
54,"113",842,244,6331000,2015
54,"114",NA,1,NA,2015
54,"115",91,27,615000,2015
54,"211",2449,176,72574000,2015
54,"212",17540,197,364531000,2015
54,"213",5263,250,82620000,2015
54,"221",6394,238,223905000,2015
54,"236",5526,1097,44371000,2015
54,"237",4291,219,64539000,2015
54,"238",14366,1838,140920000,2015
54,"311",3273,94,21994000,2015
54,"312",366,26,2541000,2015
54,"313",35,5,249000,2015
54,"314",121,18,999000,2015
54,"315",73,7,257000,2015
54,"321",5973,160,50686000,2015
54,"322",434,8,5225000,2015
54,"323",1711,81,21345000,2015
54,"324",485,16,9932000,2015
54,"325",8512,73,220110000,2015
54,"326",3221,50,41348000,2015
54,"327",2867,106,26606000,2015
54,"331",4705,28,80327000,2015
54,"332",5404,249,59598000,2015
54,"333",2662,82,33248000,2015
54,"334",887,21,10297000,2015
54,"335",669,25,8124000,2015
54,"336",5169,38,86240000,2015
54,"337",567,36,3867000,2015
54,"339",1213,73,12245000,2015
54,"423",11988,1019,153251000,2015
54,"424",9507,409,133005000,2015
54,"425",633,58,4903000,2015
54,"441",11532,860,92831000,2015
54,"442",1661,250,11196000,2015
54,"443",1245,196,6353000,2015
54,"444",7495,504,50319000,2015
54,"445",12503,585,61407000,2015
54,"446",6677,609,55213000,2015
54,"447",10241,974,43255000,2015
54,"448",5520,534,18421000,2015
54,"451",3116,256,10889000,2015
54,"452",20435,535,118810000,2015
54,"453",3659,655,15481000,2015
54,"454",1636,192,14443000,2015
54,"481",55,11,462000,2015
54,"483",NA,5,NA,2015
54,"484",6500,775,65094000,2015
54,"485",407,36,1392000,2015
54,"486",1114,85,31183000,2015
54,"487",157,7,528000,2015
54,"488",1362,164,16829000,2015
54,"492",2143,68,22279000,2015
54,"493",2173,45,18861000,2015
54,"511",2019,99,13524000,2015
54,"512",580,45,1741000,2015
54,"515",1422,64,14505000,2015
54,"517",5284,397,79524000,2015
54,"518",1120,35,19813000,2015
54,"519",92,20,1020000,2015
54,"522",10613,1002,124965000,2015
54,"523",1041,235,32048000,2015
54,"524",5801,869,80845000,2015
54,"525",NA,2,NA,2015
54,"531",3551,1076,26254000,2015
54,"532",2168,304,19754000,2015
54,"533",175,12,5112000,2015
54,"541",26802,2921,314601000,2015
54,"551",5482,227,110823000,2015
54,"561",29575,1290,193768000,2015
54,"562",2659,189,29010000,2015
54,"611",10010,268,66509000,2015
54,"621",36980,3005,445110000,2015
54,"622",49572,72,619168000,2015
54,"623",22175,700,137084000,2015
54,"624",22135,1101,88168000,2015
54,"711",1714,109,7954000,2015
54,"712",179,39,714000,2015
54,"713",5513,610,20522000,2015
54,"721",12718,388,70089000,2015
54,"722",54536,3167,172496000,2015
54,"811",6511,1048,57939000,2015
54,"812",5105,906,27497000,2015
54,"813",12690,2400,60788000,2015
55,"113",778,287,6435000,2015
55,"114",45,16,215000,2015
55,"115",2356,250,26077000,2015
55,"211",NA,3,NA,2015
55,"212",2914,149,40761000,2015
55,"213",234,25,3967000,2015
55,"221",13914,306,415148000,2015
55,"236",24204,3657,324878000,2015
55,"237",14400,655,222621000,2015
55,"238",63057,9209,750865000,2015
55,"311",66907,962,756284000,2015
55,"312",3448,160,41149000,2015
55,"313",1196,31,15719000,2015
55,"314",1121,98,10201000,2015
55,"315",751,62,6139000,2015
55,"316",1412,37,13839000,2015
55,"321",17976,560,153846000,2015
55,"322",29352,222,459527000,2015
55,"323",26978,700,307512000,2015
55,"324",537,17,12113000,2015
55,"325",16357,340,240977000,2015
55,"326",29704,438,355233000,2015
55,"327",9000,379,102451000,2015
55,"331",19252,174,240267000,2015
55,"332",69080,1906,825081000,2015
55,"333",62170,1054,944003000,2015
55,"334",19835,251,383431000,2015
55,"335",21935,184,318513000,2015
55,"336",25787,256,334954000,2015
55,"337",15660,397,160403000,2015
55,"339",12466,593,148608000,2015
55,"423",74371,4179,1132510000,2015
55,"424",37707,2011,468138000,2015
55,"425",4975,797,55775000,2015
55,"441",39402,2410,352511000,2015
55,"442",7100,954,49882000,2015
55,"443",7298,896,47515000,2015
55,"444",27378,1724,185377000,2015
55,"445",55985,2070,248182000,2015
55,"446",18131,1340,131747000,2015
55,"447",25331,2562,102466000,2015
55,"448",20769,2046,77047000,2015
55,"451",11451,1008,45597000,2015
55,"452",61093,889,330209000,2015
55,"453",14990,1951,61789000,2015
55,"454",20438,1264,216304000,2015
55,"481",1460,51,14122000,2015
55,"483",63,6,844000,2015
55,"484",52431,3664,579897000,2015
55,"485",14732,518,63940000,2015
55,"486",478,50,14963000,2015
55,"487",126,38,667000,2015
55,"488",7436,540,96251000,2015
55,"492",9106,224,91164000,2015
55,"493",15922,324,166365000,2015
55,"511",19173,495,413236000,2015
55,"512",3597,263,16900000,2015
55,"515",4678,167,52523000,2015
55,"517",16370,993,259886000,2015
55,"518",11706,177,215107000,2015
55,"519",1300,91,41964000,2015
55,"522",49659,3668,765139000,2015
55,"523",10587,1767,446002000,2015
55,"524",76925,3589,1705481000,2015
55,"525",NA,8,NA,2015
55,"531",19313,3982,160629000,2015
55,"532",5437,709,48791000,2015
55,"533",400,35,6286000,2015
55,"541",107911,11581,1597641000,2015
55,"551",83803,1056,1951681000,2015
55,"561",151595,6505,1023914000,2015
55,"562",6488,564,79985000,2015
55,"611",55556,1635,456298000,2015
55,"621",129810,8390,2026212000,2015
55,"622",109520,153,1375586000,2015
55,"623",82024,2865,476311000,2015
55,"624",73066,3845,340224000,2015
55,"711",7830,591,98262000,2015
55,"712",1912,194,11292000,2015
55,"713",33082,1930,124267000,2015
55,"721",32208,1477,143346000,2015
55,"722",201324,12985,610419000,2015
55,"811",22673,4223,205557000,2015
55,"812",26387,4061,134334000,2015
55,"813",57800,6282,323101000,2015
56,"113",64,26,489000,2015
56,"114",21,15,91000,2015
56,"115",150,49,1054000,2015
56,"211",3566,167,142184000,2015
56,"212",8929,63,200559000,2015
56,"213",12099,582,273744000,2015
56,"221",2679,131,54773000,2015
56,"236",3657,786,35760000,2015
56,"237",5627,246,86620000,2015
56,"238",10962,1633,117992000,2015
56,"311",554,61,5192000,2015
56,"312",203,27,1704000,2015
56,"313",13,4,74000,2015
56,"314",119,16,781000,2015
56,"315",41,11,131000,2015
56,"316",11,4,62000,2015
56,"321",557,33,4948000,2015
56,"322",NA,1,NA,2015
56,"323",233,38,1817000,2015
56,"324",1152,10,31155000,2015
56,"325",2416,35,56286000,2015
56,"326",97,6,1061000,2015
56,"327",759,53,9749000,2015
56,"331",131,11,1692000,2015
56,"332",1395,104,17805000,2015
56,"333",1271,47,18598000,2015
56,"334",360,13,3959000,2015
56,"335",NA,6,NA,2015
56,"336",176,16,1579000,2015
56,"337",163,27,1106000,2015
56,"339",142,52,1142000,2015
56,"423",5663,513,91590000,2015
56,"424",2663,285,35970000,2015
56,"425",260,46,2395000,2015
56,"441",4794,361,46696000,2015
56,"442",682,120,4732000,2015
56,"443",747,118,4518000,2015
56,"444",3240,268,23967000,2015
56,"445",6116,259,29457000,2015
56,"446",1033,133,7937000,2015
56,"447",3708,330,20464000,2015
56,"448",1727,242,7239000,2015
56,"451",1310,188,6260000,2015
56,"452",6252,114,38546000,2015
56,"453",1321,313,6559000,2015
56,"454",1442,194,13868000,2015
56,"481",704,23,5493000,2015
56,"483",NA,2,NA,2015
56,"484",5365,661,69100000,2015
56,"485",715,20,2907000,2015
56,"486",781,77,21596000,2015
56,"487",7,5,29000,2015
56,"488",1017,101,10329000,2015
56,"492",966,53,9630000,2015
56,"493",1592,22,19152000,2015
56,"511",934,59,9782000,2015
56,"512",418,43,1720000,2015
56,"515",453,40,3537000,2015
56,"517",1828,160,27163000,2015
56,"518",262,25,4595000,2015
56,"519",129,24,1532000,2015
56,"522",4011,374,53204000,2015
56,"523",532,236,12324000,2015
56,"524",2131,441,25045000,2015
56,"525",3,5,42000,2015
56,"531",2441,920,18535000,2015
56,"532",2406,243,38973000,2015
56,"533",10,4,151000,2015
56,"541",10113,2315,125102000,2015
56,"551",1074,92,25753000,2015
56,"561",5559,921,36833000,2015
56,"562",947,111,10449000,2015
56,"611",2115,188,13169000,2015
56,"621",9164,1244,114043000,2015
56,"622",11185,35,158228000,2015
56,"623",5623,134,36334000,2015
56,"624",6549,543,32235000,2015
56,"711",279,87,2217000,2015
56,"712",333,39,2374000,2015
56,"713",3871,307,17281000,2015
56,"721",9176,526,50099000,2015
56,"722",20129,1315,75273000,2015
56,"811",3149,667,35976000,2015
56,"812",1543,349,8443000,2015
56,"813",3634,793,20581000,2015
1,"113",4421,586,42121000,2016
1,"114",96,25,1015000,2016
1,"115",2072,203,18608000,2016
1,"211",307,30,8933000,2016
1,"212",3741,117,66789000,2016
1,"213",1168,67,18618000,2016
1,"221",14447,353,427382000,2016
1,"236",21378,2043,288513000,2016
1,"237",12213,620,138029000,2016
1,"238",48736,4761,492958000,2016
1,"311",31987,281,246083000,2016
1,"312",1215,42,19486000,2016
1,"313",2245,25,19364000,2016
1,"314",4669,84,36131000,2016
1,"315",2192,44,12659000,2016
1,"316",81,12,361000,2016
1,"321",15214,331,138645000,2016
1,"322",10353,57,186120000,2016
1,"323",3336,336,29776000,2016
1,"324",2012,30,44266000,2016
1,"325",13582,190,224937000,2016
1,"326",17752,178,206469000,2016
1,"327",6179,269,78740000,2016
1,"331",17119,109,277661000,2016
1,"332",24142,893,263998000,2016
1,"333",10112,256,124603000,2016
1,"334",7543,93,120265000,2016
1,"335",4812,65,72368000,2016
1,"336",59705,298,774857000,2016
1,"337",9419,251,83066000,2016
1,"339",6583,265,73523000,2016
1,"423",42209,3362,585486000,2016
1,"424",26573,1273,379674000,2016
1,"425",3865,640,40364000,2016
1,"441",30649,2355,300799000,2016
1,"442",6729,889,43269000,2016
1,"443",5711,596,63032000,2016
1,"444",21457,1337,141321000,2016
1,"445",35075,1592,164862000,2016
1,"446",18252,1745,140579000,2016
1,"447",17848,3128,80702000,2016
1,"448",22274,2205,75941000,2016
1,"451",8176,592,32811000,2016
1,"452",57219,1489,313487000,2016
1,"453",9437,1482,42952000,2016
1,"454",4296,687,37403000,2016
1,"481",463,36,7549000,2016
1,"483",439,17,8054000,2016
1,"484",26440,1767,262958000,2016
1,"485",1754,106,8966000,2016
1,"486",677,46,17379000,2016
1,"487",59,35,459000,2016
1,"488",10130,530,144739000,2016
1,"492",5751,191,60964000,2016
1,"493",13287,232,119991000,2016
1,"511",6661,298,94833000,2016
1,"512",1833,124,9895000,2016
1,"515",3070,158,35049000,2016
1,"517",14468,913,247459000,2016
1,"518",6553,107,86777000,2016
1,"519",399,58,6057000,2016
1,"521",NA,1,NA,2016
1,"522",40115,4044,655337000,2016
1,"523",3551,798,121955000,2016
1,"524",26299,2453,546606000,2016
1,"525",NA,11,NA,2016
1,"531",16409,3364,166697000,2016
1,"532",6628,828,66853000,2016
1,"533",181,24,3415000,2016
1,"541",100476,9404,1608029000,2016
1,"551",17797,652,497331000,2016
1,"561",145839,4109,887757000,2016
1,"562",5004,315,53431000,2016
1,"611",26176,866,178538000,2016
1,"621",90654,7615,1192846000,2016
1,"622",84126,125,990467000,2016
1,"623",43407,916,261189000,2016
1,"624",27579,1983,129292000,2016
1,"711",2616,234,13960000,2016
1,"712",1602,86,7632000,2016
1,"713",13674,826,55692000,2016
1,"721",17270,962,80093000,2016
1,"722",161282,7857,548039000,2016
1,"811",18685,2864,177970000,2016
1,"812",14478,2273,82442000,2016
1,"813",48366,5886,240460000,2016
2,"113",215,30,2186000,2016
2,"114",351,429,3447000,2016
2,"115",75,16,537000,2016
2,"211",2537,26,170047000,2016
2,"212",3032,74,85790000,2016
2,"213",6269,75,159994000,2016
2,"221",2066,107,45579000,2016
2,"236",5338,814,89612000,2016
2,"237",4042,241,98283000,2016
2,"238",7642,1466,111962000,2016
2,"311",9067,143,86580000,2016
2,"312",395,33,3407000,2016
2,"314",75,8,755000,2016
2,"315",13,4,97000,2016
2,"316",28,5,145000,2016
2,"321",326,39,3296000,2016
2,"322",NA,1,NA,2016
2,"323",296,42,3201000,2016
2,"324",585,32,18332000,2016
2,"325",103,10,1149000,2016
2,"326",160,14,1856000,2016
2,"327",245,35,3117000,2016
2,"331",13,4,105000,2016
2,"332",460,56,6243000,2016
2,"333",69,6,1170000,2016
2,"334",27,4,475000,2016
2,"335",9,3,105000,2016
2,"336",478,35,5421000,2016
2,"337",142,18,1562000,2016
2,"339",200,40,2075000,2016
2,"423",4677,431,74468000,2016
2,"424",4272,264,55839000,2016
2,"425",357,44,3489000,2016
2,"441",4272,295,48361000,2016
2,"442",777,101,6865000,2016
2,"443",629,73,4854000,2016
2,"444",3697,201,30125000,2016
2,"445",7198,403,46535000,2016
2,"446",1385,124,12877000,2016
2,"447",1569,187,11302000,2016
2,"448",2310,266,11840000,2016
2,"451",1971,188,9177000,2016
2,"452",8404,93,64181000,2016
2,"453",2128,409,11346000,2016
2,"454",761,138,8200000,2016
2,"481",6475,214,102447000,2016
2,"483",1036,108,22596000,2016
2,"484",2940,242,37124000,2016
2,"485",1576,71,9456000,2016
2,"486",NA,14,NA,2016
2,"487",742,194,7240000,2016
2,"488",2513,228,29670000,2016
2,"492",NA,50,NA,2016
2,"493",332,24,6500000,2016
2,"511",646,51,6894000,2016
2,"512",765,38,3173000,2016
2,"515",745,54,6715000,2016
2,"517",4316,227,81962000,2016
2,"518",242,19,2764000,2016
2,"519",45,19,475000,2016
2,"522",4804,328,79328000,2016
2,"523",639,153,19971000,2016
2,"524",1884,293,34240000,2016
2,"525",275,18,4558000,2016
2,"531",2882,734,28806000,2016
2,"532",1606,197,19658000,2016
2,"533",NA,2,NA,2016
2,"541",19498,1960,312875000,2016
2,"551",7477,193,229890000,2016
2,"561",15759,968,178116000,2016
2,"562",1276,160,20663000,2016
2,"611",3105,270,20579000,2016
2,"621",18923,1703,284225000,2016
2,"622",14676,30,258507000,2016
2,"623",5287,376,41515000,2016
2,"624",10913,524,74471000,2016
2,"711",1046,90,4952000,2016
2,"712",294,44,2612000,2016
2,"713",3194,435,12830000,2016
2,"721",6399,532,41356000,2016
2,"722",22207,1624,119935000,2016
2,"811",2540,513,27417000,2016
2,"812",2195,389,13382000,2016
2,"813",5052,921,40088000,2016
4,"113",174,16,1426000,2016
4,"114",17,7,332000,2016
4,"115",1330,189,12260000,2016
4,"211",53,16,899000,2016
4,"212",10258,154,183920000,2016
4,"213",867,53,16182000,2016
4,"221",12388,255,362003000,2016
4,"236",26368,3258,372119000,2016
4,"237",17518,638,246061000,2016
4,"238",97854,8025,967601000,2016
4,"311",13945,269,122865000,2016
4,"312",2843,95,23193000,2016
4,"313",416,18,3247000,2016
4,"314",1192,93,8625000,2016
4,"315",317,45,1756000,2016
4,"316",101,19,502000,2016
4,"321",5072,189,39794000,2016
4,"322",2667,38,34369000,2016
4,"323",5154,407,52663000,2016
4,"324",364,37,6044000,2016
4,"325",7179,171,143973000,2016
4,"326",6523,168,71432000,2016
4,"327",5158,261,58039000,2016
4,"331",3186,71,41021000,2016
4,"332",20201,897,264982000,2016
4,"333",6831,258,86341000,2016
4,"334",19221,258,415798000,2016
4,"335",2449,81,35083000,2016
4,"336",23856,227,675186000,2016
4,"337",5849,249,44382000,2016
4,"339",11684,440,175049000,2016
4,"423",55862,3955,964975000,2016
4,"424",31939,1767,463379000,2016
4,"425",5989,745,64255000,2016
4,"441",43740,2074,495909000,2016
4,"442",9672,946,68704000,2016
4,"443",7867,710,52774000,2016
4,"444",24899,1062,152353000,2016
4,"445",54794,1727,349006000,2016
4,"446",19326,1709,150687000,2016
4,"447",19886,1639,96861000,2016
4,"448",32328,2613,128697000,2016
4,"451",11113,902,46043000,2016
4,"452",64404,864,392764000,2016
4,"453",19427,2239,96428000,2016
4,"454",13105,1542,151184000,2016
4,"481",16467,90,319852000,2016
4,"483",19,4,210000,2016
4,"484",25502,1586,246530000,2016
4,"485",10314,299,80983000,2016
4,"486",292,39,8395000,2016
4,"487",865,37,5780000,2016
4,"488",10756,725,148677000,2016
4,"492",10070,319,104942000,2016
4,"493",15370,268,169817000,2016
4,"511",12412,488,266958000,2016
4,"512",5253,308,20085000,2016
4,"515",3438,130,50445000,2016
4,"517",18812,935,319045000,2016
4,"518",7141,248,163139000,2016
4,"519",1105,163,16337000,2016
4,"521",NA,1,NA,2016
4,"522",71909,3342,1243410000,2016
4,"523",12970,2054,394869000,2016
4,"524",62382,4187,1131832000,2016
4,"525",378,22,4294000,2016
4,"531",35315,8215,428653000,2016
4,"532",10370,1009,105272000,2016
4,"533",924,56,26088000,2016
