"naics","employment_march","establishments","payroll_quarter1","year"
"3149",59665,4344,418851000,2009
"3151",16240,346,103957000,2009
"3152",105856,6605,602992000,2009
"3159",10826,737,70400000,2009
"3161",3524,220,29483000,2009
"3162",11822,234,84640000,2009
"3169",13469,792,97874000,2009
"3211",84238,3665,680112000,2009
"3212",71817,1745,622873000,2009
"3219",229786,9732,1732254000,2009
"3221",116264,492,1923172000,2009
"3222",264987,4214,2903852000,2009
"3231",549718,30526,5363475000,2009
"3241",100406,2281,2200511000,2009
"3251",151131,2482,2781860000,2009
"3252",87038,1299,1386078000,2009
"3253",29434,880,449408000,2009
"3254",242800,1922,5241201000,2009
"3255",57064,1816,751122000,2009
"3256",98771,2153,1287923000,2009
"3259",93026,2586,1209058000,2009
"3261",566862,11296,5423069000,2009
"3262",126619,2055,1352003000,2009
"3271",35800,1358,347157000,2009
"3272",89233,1901,979094000,2009
"3273",173467,9457,1723788000,2009
"3274",14089,328,175420000,2009
"3279",67665,3275,714448000,2009
"3311",102212,588,1689345000,2009
"3312",39868,645,482798000,2009
"3313",51252,583,658099000,2009
"3314",58569,953,770011000,2009
"3315",126376,1984,1313060000,2009
"3321",108741,2669,1205992000,2009
"3322",42330,1437,449600000,2009
"3323",350782,13510,3593925000,2009
"3324",83228,1500,1033941000,2009
"3325",31758,706,335442000,2009
"3326",41425,1472,382077000,2009
"3327",355801,23919,3673469000,2009
"3328",118781,5877,1117394000,2009
"3329",268636,6672,3217026000,2009
"3331",201019,2968,2523666000,2009
"3332",111575,3646,1675258000,2009
"3333",76960,2038,1003438000,2009
"3334",133259,1800,1405614000,2009
"3335",141179,7344,1654316000,2009
"3336",101875,1046,1367256000,2009
"3339",268094,6084,3588962000,2009
"3341",90600,1213,1791578000,2009
"3342",143202,1535,2811746000,2009
"3343",12847,462,147035000,2009
"3344",298991,4438,4326930000,2009
"3345",397210,5211,7360960000,2009
"3346",22380,685,386215000,2009
"3351",51077,1153,567703000,2009
"3352",48690,311,456117000,2009
"3353",125079,2290,1516497000,2009
"3359",138368,2206,1681452000,2009
"3361",134418,355,2053715000,2009
"3362",95966,2007,878057000,2009
"3363",431752,5270,4833872000,2009
"3364",401185,1724,7538251000,2009
"3365",27696,235,388878000,2009
"3366",137759,1615,1682326000,2009
"3369",44445,885,572743000,2009
"3371",238064,13626,1840913000,2009
"3372",116007,4011,1136223000,2009
"3379",34191,935,282130000,2009
"3391",304551,11762,4129528000,2009
"3399",291963,16978,2862114000,2009
"4231",362348,24882,4141455000,2009
"4232",145472,12609,1777216000,2009
"4233",213564,18753,2534362000,2009
"4234",696409,34365,13480288000,2009
"4235",153536,10848,2289974000,2009
"4236",518588,29101,10706563000,2009
"4237",223633,19853,2949856000,2009
"4238",704851,58327,9756445000,2009
"4239",316302,32609,3536314000,2009
"4241",155039,11032,2013927000,2009
"4242",266682,8787,6430484000,2009
"4243",186651,15760,2334505000,2009
"4244",764140,32977,8630198000,2009
"4245",60688,6143,661815000,2009
"4246",146485,12417,2469319000,2009
"4247",102082,7240,1663905000,2009
"4248",178250,4133,2366223000,2009
"4249",336394,28745,3615817000,2009
"4251",296655,51177,3451937000,2009
"4411",1051845,46948,10419854000,2009
"4412",137804,15861,1056974000,2009
"4413",466747,57013,3082912000,2009
"4421",219434,25968,1629682000,2009
"4422",230402,31510,1342330000,2009
"4431",448946,48489,2665695000,2009
"4441",1068945,66688,7820936000,2009
"4442",151642,19223,859071000,2009
"4451",2561669,90259,12579749000,2009
"4452",146044,23948,567814000,2009
"4453",147562,31022,670149000,2009
"4461",995238,89184,7741682000,2009
"4471",855915,112144,3576189000,2009
"4481",1203233,97422,4601996000,2009
"4482",194743,26651,784458000,2009
"4483",137947,26132,950746000,2009
"4511",403030,39342,1662257000,2009
"4512",174409,14126,621374000,2009
"4521",1196705,8663,5720127000,2009
"4529",1719956,36972,8627657000,2009
"4531",75855,17124,282761000,2009
"4532",277818,36683,1107232000,2009
"4533",139207,17425,558569000,2009
"4539",240276,41570,1333809000,2009
"4541",320721,21891,3596905000,2009
"4542",38367,4612,272584000,2009
"4543",198307,29775,1743934000,2009
"4811",403198,2897,5175498000,2009
"4812",35138,2458,575836000,2009
"4831",48419,1150,868104000,2009
"4832",20098,625,334480000,2009
"4841",882910,62719,8366423000,2009
"4842",444089,47192,3867891000,2009
"4851",48002,874,426010000,2009
"4852",13379,422,84424000,2009
"4853",64655,7243,353401000,2009
"4854",213878,4557,1030380000,2009
"4855",29173,1327,165979000,2009
"4859",67924,3607,385513000,2009
"4861",7135,387,199254000,2009
"4862",24283,1640,700132000,2009
"4869",10194,877,237302000,2009
"4871",8802,647,44734000,2009
"4872",10574,1715,62043000,2009
"4879",2288,195,17938000,2009
"4881",163605,5757,1634560000,2009
"4882",25004,1109,261715000,2009
"4883",85714,2412,1136210000,2009
"4884",74975,9978,531906000,2009
"4885",228886,20583,2714962000,2009
"4889",24981,1519,272711000,2009
"4921",517387,9296,4814453000,2009
"4922",31220,4478,194036000,2009
"4931",673693,14424,6181125000,2009
"5111",593253,21479,8255721000,2009
"5112",370019,7647,10879744000,2009
"5121",316409,20250,3292361000,2009
"5122",23644,3671,621213000,2009
"5151",232703,9111,3622869000,2009
"5152",40069,671,1228658000,2009
"5171",840516,33975,15351535000,2009
"5172",277590,11795,4789824000,2009
"5174",8489,574,207460000,2009
"5179",58658,5748,1081050000,2009
"5182",387170,12410,7049005000,2009
"5191",139589,8395,3309502000,2009
"5211",17972,47,372301000,2009
"5221",2032090,128976,33256900000,2009
"5222",558240,43607,10545752000,2009
"5223",268931,36973,3451266000,2009
"5231",488786,47690,29301819000,2009
"5232",5368,65,306670000,2009
"5239",433364,50531,20919976000,2009
"5241",1484472,35165,31753236000,2009
"5242",874457,144822,12454468000,2009
"5259",7560,1033,385651000,2009
"5311",521155,113633,4841188000,2009
"5312",297830,91186,3152391000,2009
"5313",626450,82139,6788627000,2009
"5321",168469,13479,1446601000,2009
"5322",208363,29791,1248189000,2009
"5323",26110,4335,205743000,2009
"5324",154045,14066,2060875000,2009
"5331",34168,2418,667709000,2009
"5411",1172748,186130,19993987000,2009
"5412",1289005,123999,13447130000,2009
"5413",1366093,111406,23519129000,2009
"5414",114320,31308,1456877000,2009
"5415",1351766,119965,27387087000,2009
"5416",862732,143557,14905380000,2009
"5417",642878,16155,16109234000,2009
"5418",432682,39010,6358725000,2009
"5419",607741,71036,5360713000,2009
"5511",2853450,51574,74134092000,2009
"5611",440383,29025,5468617000,2009
"5612",224306,4799,2420224000,2009
"5613",4290307,49941,33280051000,2009
"5614",820691,35537,6025603000,2009
"5615",234154,21546,3014193000,2009
"5616",792679,25572,5062619000,2009
"5617",1626393,175484,8304369000,2009
"5619",283599,20273,2532515000,2009
"5621",187434,9780,2084360000,2009
"5622",46362,2539,612327000,2009
"5629",114679,9127,1214986000,2009
"6111",853763,21037,6527286000,2009
"6112",87936,916,659203000,2009
"6113",1674984,4277,14462425000,2009
"6114",63967,7575,796159000,2009
"6115",117347,7869,1004389000,2009
"6116",324450,40011,1308308000,2009
"6117",78106,7092,732668000,2009
"6211",2219724,221225,35603814000,2009
"6212",841673,128508,8214850000,2009
"6213",652849,127629,5120363000,2009
"6214",690567,31753,7504072000,2009
"6215",246259,13267,3340453000,2009
"6216",1104809,25686,6704384000,2009
"6219",284384,9556,2633382000,2009
"6221",5188753,5475,63842191000,2009
"6222",216301,669,2474352000,2009
"6223",253869,1037,3191759000,2009
"6231",1613630,16480,10697175000,2009
"6232",630328,32921,3418736000,2009
"6233",787568,21416,4157336000,2009
"6239",149236,6165,996122000,2009
"6241",1281824,60346,6735753000,2009
"6242",173235,14026,1169179000,2009
"6243",326665,7716,1337710000,2009
"6244",869468,75396,3615430000,2009
"7111",120009,8730,885890000,2009
"7112",122611,4384,3452525000,2009
"7113",124643,6603,807459000,2009
"7114",18565,3557,348416000,2009
"7115",43130,20711,762646000,2009
"7121",128641,7310,900251000,2009
"7131",136985,3070,556074000,2009
"7132",173765,2521,1229361000,2009
"7139",1141990,65971,4438283000,2009
"7211",1790426,53601,10706855000,2009
"7212",37766,7202,197275000,2009
"7213",10449,2069,42370000,2009
"7221",4505221,221513,16338406000,2009
"7222",4111055,268459,11682910000,2009
"7223",640742,38415,2816309000,2009
"7224",347634,43980,1089283000,2009
"8111",805631,157102,5745084000,2009
"8112",117701,12613,1351946000,2009
"8113",191267,22242,2118185000,2009
"8114",74178,20239,486175000,2009
"8121",620440,112185,2657303000,2009
"8122",135000,20801,990636000,2009
"8123",316339,37276,1725752000,2009
"8129",246466,35913,1131609000,2009
"8131",1693339,180523,7923776000,2009
"8132",170012,17451,2056443000,2009
"8133",140498,15969,1342512000,2009
"8134",246979,28310,1048274000,2009
"8139",506579,62077,5458641000,2009
"1131",2059,382,25862000,2010
"1132",1507,168,10814000,2010
"1133",49959,8286,408853000,2010
"1141",6125,2110,58982000,2010
"1142",1545,293,10157000,2010
"1151",64828,4544,413855000,2010
"1152",19546,4299,130736000,2010
"1153",10486,1609,82636000,2010
"2111",109199,7859,3552759000,2010
"2121",81419,1048,1403129000,2010
"2122",32073,329,638222000,2010
"2123",78939,5288,884371000,2010
"2131",279952,12568,4692645000,2010
"2211",511538,10314,13328317000,2010
"2212",84546,2458,1930340000,2010
"2213",41974,4828,560763000,2010
"2361",568311,158241,5061911000,2010
"2362",595010,43636,8112251000,2010
"2371",463212,19705,5979925000,2010
"2372",40692,7966,474818000,2010
"2373",273685,11106,3164193000,2010
"2379",64404,4628,871153000,2010
"2381",695484,92555,5692985000,2010
"2382",1623322,171333,18610842000,2010
"2383",625662,108594,5069466000,2010
"2389",439489,64920,3814272000,2010
"3111",50442,1748,494230000,2010
"3112",54926,791,726964000,2010
"3113",66069,1645,652611000,2010
"3114",161341,1661,1447077000,2010
"3115",137082,1596,1544786000,2010
"3116",493316,3602,3549962000,2010
"3117",31789,638,241172000,2010
"3118",273692,9897,2169147000,2010
"3119",164186,3195,1643728000,2010
"3121",125429,4527,1430994000,2010
"3122",14096,119,253144000,2010
"3131",27438,330,194826000,2010
"3132",51460,1056,471147000,2010
"3133",30387,1128,251948000,2010
"3141",54358,2084,390738000,2010
"3149",56718,4178,400427000,2010
"3151",14503,332,96691000,2010
"3152",96357,6191,542471000,2010
"3159",9767,683,60104000,2010
"3161",3936,210,31756000,2010
"3162",11446,222,83189000,2010
"3169",11974,759,85605000,2010
"3211",78563,3542,643642000,2010
"3212",64954,1602,576422000,2010
"3219",206771,9243,1497776000,2010
"3221",111635,474,1894616000,2010
"3222",253464,4128,2833856000,2010
"3231",499622,29118,4784709000,2010
"3241",99690,2246,2162348000,2010
"3251",147044,2429,2743805000,2010
"3252",84750,1279,1370128000,2010
"3253",28744,878,404442000,2010
"3254",231022,1937,5230296000,2010
"3255",51326,1745,701130000,2010
"3256",93533,2191,1285004000,2010
"3259",86066,2464,1150533000,2010
"3261",549026,10986,5363531000,2010
"3262",118589,1983,1352634000,2010
"3271",33964,1331,324198000,2010
"3272",79539,1821,905870000,2010
"3273",154318,9216,1498635000,2010
"3274",13157,321,157721000,2010
"3279",62976,3175,684702000,2010
"3311",95655,607,1556291000,2010
"3312",38825,660,470700000,2010
"3313",49187,567,632647000,2010
"3314",56651,933,758494000,2010
"3315",111962,1900,1211397000,2010
"3321",100801,2555,1101268000,2010
"3322",38951,1386,424565000,2010
"3323",309894,13108,3068492000,2010
"3324",78202,1475,980989000,2010
"3325",27836,676,304862000,2010
"3326",38987,1412,360971000,2010
"3327",325517,23202,3330454000,2010
"3328",109653,5698,1020272000,2010
"3329",245936,6434,2886807000,2010
"3331",175190,2864,2200444000,2010
"3332",98217,3516,1441080000,2010
"3333",72649,2015,979830000,2010
"3334",117848,1812,1235108000,2010
"3335",129404,7035,1518387000,2010
"3336",90367,1041,1226917000,2010
"3339",244998,5972,3218230000,2010
"3341",71048,1143,1229705000,2010
"3342",113586,1512,2254571000,2010
"3343",8858,464,100362000,2010
"3344",283063,4395,4206664000,2010
"3345",382977,5125,7137390000,2010
"3346",18817,631,297657000,2010
"3351",44913,1142,508350000,2010
"3352",45092,307,461221000,2010
"3353",112287,2264,1344309000,2010
"3359",126942,2167,1555569000,2010
"3361",130444,371,2057133000,2010
"3362",94221,1898,911380000,2010
"3363",402916,5070,4622127000,2010
"3364",383609,1737,7462754000,2010
"3365",24491,226,352091000,2010
"3366",127691,1540,1576455000,2010
"3369",38584,873,537029000,2010
"3371",214609,12752,1633896000,2010
"3372",101640,3828,935910000,2010
"3379",32466,888,277178000,2010
"3391",285144,11705,3954277000,2010
"3399",273245,16375,2643167000,2010
"4231",349195,24515,3792867000,2010
"4232",133963,12040,1587826000,2010
"4233",197642,17950,2227871000,2010
"4234",667416,34147,13180373000,2010
"4235",139069,10562,1837961000,2010
"4236",483249,28519,10134933000,2010
"4237",202719,18774,2585093000,2010
"4238",650867,57188,8551464000,2010
"4239",309138,32689,3448780000,2010
"4241",148468,10737,1917240000,2010
"4242",264222,9058,6966258000,2010
"4243",180243,15505,2310768000,2010
"4244",757947,32890,8867521000,2010
"4245",63378,6109,699194000,2010
"4246",139324,12371,2360586000,2010
"4247",105805,7217,1946981000,2010
"4248",175920,4198,2327815000,2010
"4249",326255,28229,3391967000,2010
"4251",303687,51910,3317376000,2010
"4411",1038511,45368,10310965000,2010
"4412",122232,15083,903986000,2010
"4413",475365,57246,3067481000,2010
"4421",205370,24856,1510387000,2010
"4422",223802,30073,1206903000,2010
"4431",411516,48305,2509274000,2010
"4441",1059774,64543,7315545000,2010
"4442",148625,19145,841768000,2010
"4451",2526781,92164,12406451000,2010
"4452",148211,24001,586475000,2010
"4453",148037,31491,679439000,2010
"4461",1004348,90104,7687479000,2010
"4471",852381,111734,3538146000,2010
"4481",1204743,96791,4511777000,2010
"4482",195838,26052,760819000,2010
"4483",127931,24771,884045000,2010
"4511",404715,39279,1637292000,2010
"4512",143200,13164,511433000,2010
"4521",1166282,8626,5463286000,2010
"4529",1629983,38084,8521677000,2010
"4531",70575,16182,262664000,2010
"4532",271224,35307,1066655000,2010
"4533",144113,17866,569724000,2010
"4539",234358,41591,1276966000,2010
"4541",311792,22534,3631749000,2010
"4542",36654,4475,256665000,2010
"4543",190264,29149,1682517000,2010
"4811",386818,2700,5197103000,2010
"4812",33155,2389,540137000,2010
"4831",44011,1157,742363000,2010
"4832",17723,605,286643000,2010
"4841",839783,62624,7697357000,2010
"4842",425415,45978,3575219000,2010
"4851",45946,801,417641000,2010
"4852",12209,382,70241000,2010
"4853",63498,7416,342301000,2010
"4854",214192,4473,1008750000,2010
"4855",30744,1319,173435000,2010
"4859",74949,3970,415614000,2010
"4861",7795,421,237899000,2010
"4862",29675,1886,842152000,2010
"4869",9036,843,213464000,2010
"4871",8826,673,45136000,2010
"4872",10351,1688,61004000,2010
"4879",2018,192,16809000,2010
"4881",159007,5737,1528143000,2010
"4882",25395,1153,263936000,2010
"4883",86449,2428,1120394000,2010
"4884",72606,10063,506158000,2010
"4885",217486,20282,2495235000,2010
"4889",24144,1526,266018000,2010
"4921",486870,8861,4408706000,2010
"4922",30307,4584,188365000,2010
"4931",653581,14323,5987435000,2010
"5111",542689,20647,7652627000,2010
"5112",364463,7462,11140682000,2010
"5121",295179,20296,3156176000,2010
"5122",23419,3743,541580000,2010
"5151",221866,9237,3481420000,2010
"5152",41143,703,1338325000,2010
"5171",799246,35222,14915487000,2010
"5172",252812,10775,4119418000,2010
"5174",8152,596,204789000,2010
"5179",54144,5403,1000054000,2010
"5182",384510,12377,6763357000,2010
"5191",136413,8970,3477219000,2010
"5211",18205,47,401641000,2010
"5221",1981597,124429,32895759000,2010
"5222",520982,41581,9447301000,2010
"5223",254479,33080,3686498000,2010
"5231",434892,45376,32941516000,2010
"5232",4835,36,229131000,2010
"5239",434211,50938,23280441000,2010
"5241",1421011,33331,31314817000,2010
"5242",851769,143610,12033993000,2010
"5259",6715,1067,NA,2010
"5311",513287,114405,4713297000,2010
"5312",278006,89204,2885157000,2010
"5313",616574,84173,6660660000,2010
"5321",149158,11144,1297870000,2010
"5322",193035,27872,1168286000,2010
"5323",25344,4228,195415000,2010
"5324",141824,13913,1812960000,2010
"5331",29196,2387,601216000,2010
"5411",1155106,187722,19335552000,2010
"5412",1307893,125482,13302612000,2010
"5413",1292676,108856,21334724000,2010
"5414",105831,30369,1312989000,2010
"5415",1426201,124698,28285898000,2010
"5416",890674,148512,14903678000,2010
"5417",646814,16511,16511043000,2010
"5418",411699,38335,6079094000,2010
"5419",585523,71021,5268473000,2010
"5511",2832953,50873,75689055000,2010
"5611",434774,29021,5374038000,2010
"5612",232007,5153,2489795000,2010
"5613",4296299,47199,32602527000,2010
"5614",767424,35028,5860576000,2010
"5615",227623,20569,2921915000,2010
"5616",778969,25414,4941832000,2010
"5617",1628584,177120,8023974000,2010
"5619",261632,20184,2361769000,2010
"5621",186197,10028,2055216000,2010
"5622",47895,2661,636846000,2010
"5629",115861,9397,1244963000,2010
"6111",851903,20995,6511968000,2010
"6112",86175,936,665941000,2010
"6113",1719227,4041,14863593000,2010
"6114",63647,7456,758039000,2010
"6115",130513,8046,1118189000,2010
"6116",338850,41148,1335128000,2010
"6117",83212,7490,828247000,2010
"6211",2234102,223797,36530874000,2010
"6212",846092,129830,8299264000,2010
"6213",677799,131690,5364080000,2010
"6214",714441,32621,7702336000,2010
"6215",248133,13220,3340663000,2010
"6216",1178819,27314,6982476000,2010
"6219",284938,9785,2615518000,2010
"6221",5162816,5184,62836898000,2010
"6222",220342,652,2482381000,2010
"6223",267690,956,3271875000,2010
"6231",1632889,16568,10767417000,2010
"6232",641041,34321,3466423000,2010
"6233",815736,22136,4215034000,2010
"6239",144879,6022,951629000,2010
"6241",1332223,60938,6839286000,2010
"6242",177470,14053,1181046000,2010
"6243",349033,8078,1412018000,2010
"6244",859416,75695,3613659000,2010
"7111",117459,8649,864563000,2010
"7112",118465,4351,3415038000,2010
"7113",127140,6608,760987000,2010
"7114",17669,3547,362790000,2010
"7115",44067,21170,780679000,2010
"7121",125870,7327,839430000,2010
"7131",146119,3053,591956000,2010
"7132",173713,2672,1191778000,2010
"7139",1133093,65774,4323200000,2010
"7211",1771530,53806,10292750000,2010
"7212",38432,7185,184915000,2010
"7213",11187,2138,44609000,2010
"7221",4490304,225873,16591552000,2010
"7222",4020809,271912,1.1704e+10,2010
"7223",633173,39537,2839120000,2010
"7224",346687,43509,1083126000,2010
"8111",791479,156737,5535529000,2010
"8112",112412,12618,1266608000,2010
"8113",181220,21960,1980969000,2010
"8114",70258,20114,439992000,2010
"8121",627792,113280,2582883000,2010
"8122",134067,20731,962427000,2010
"8123",306536,36916,1644232000,2010
"8129",242143,36797,1126428000,2010
"8131",1689300,182068,7794285000,2010
"8132",167664,17788,2047677000,2010
"8133",144210,16305,1349845000,2010
"8134",240223,28032,1013273000,2010
"8139",497141,62142,5386585000,2010
"1131",2002,387,28200000,2011
"1132",1581,175,12584000,2011
"1133",49451,8054,430236000,2011
"1141",6022,2102,62086000,2011
"1142",1522,299,11068000,2011
"1151",66034,4516,447328000,2011
"1152",19350,4188,131932000,2011
"1153",10558,1619,87945000,2011
"2111",118959,8095,4088211000,2011
"2121",86180,1072,1571937000,2011
"2122",34870,355,757718000,2011
"2123",79228,5225,945227000,2011
"2131",331967,13275,6103865000,2011
"2211",511990,10266,14141025000,2011
"2212",85874,2558,2007333000,2011
"2213",41931,4810,593678000,2011
"2361",534359,152254,4982436000,2011
"2362",565877,42197,8029483000,2011
"2371",467904,19523,6301246000,2011
"2372",35438,7001,462794000,2011
"2373",260419,10771,3155043000,2011
"2379",65404,4489,948068000,2011
"2381",644763,88045,5489678000,2011
"2382",1586027,167772,18814680000,2011
"2383",599723,102967,5015646000,2011
"2389",431007,62719,3972406000,2011
"3111",50200,1738,521289000,2011
"3112",53140,788,706572000,2011
"3113",67986,1666,715360000,2011
"3114",155163,1670,1453079000,2011
"3115",136661,1587,1557801000,2011
"3116",488848,3642,3605746000,2011
"3117",31261,620,269366000,2011
"3118",280317,10520,2250860000,2011
"3119",163707,3312,1687016000,2011
"3121",131438,4841,1492942000,2011
"3122",15055,218,257077000,2011
"3131",27302,337,211439000,2011
"3132",51858,1025,516686000,2011
"3133",30656,1099,275361000,2011
"3141",53410,1985,414518000,2011
"3149",58140,4236,436023000,2011
"3151",13570,406,87674000,2011
"3152",90926,6050,531161000,2011
"3159",9642,681,62539000,2011
"3161",3871,215,32184000,2011
"3162",11554,234,90736000,2011
"3169",13271,720,92249000,2011
"3211",79400,3405,698263000,2011
"3212",61757,1497,569539000,2011
"3219",203184,8957,1533759000,2011
"3221",111006,470,1961336000,2011
"3222",252008,4024,2957827000,2011
"3231",480502,27913,4752264000,2011
"3241",98410,2229,2313614000,2011
"3251",153007,2423,3172968000,2011
"3252",86201,1288,1560809000,2011
"3253",27797,886,433122000,2011
"3254",227894,2008,5301463000,2011
"3255",53200,1702,773182000,2011
"3256",93382,2197,1298164000,2011
"3259",83807,2410,1155634000,2011
"3261",559991,10803,5740684000,2011
"3262",124046,1941,1443818000,2011
"3271",34135,1289,339901000,2011
"3272",80690,1770,949936000,2011
"3273",148293,8975,1450725000,2011
"3274",12214,303,161706000,2011
"3279",63499,3069,695194000,2011
"3311",100940,592,1813749000,2011
"3312",41090,691,524940000,2011
"3313",51720,545,683306000,2011
"3314",58081,953,865490000,2011
"3315",121038,1847,1372226000,2011
"3321",106799,2523,1245865000,2011
"3322",40414,1366,472557000,2011
"3323",310895,12768,3216185000,2011
"3324",81967,1490,1069519000,2011
"3325",26925,654,301079000,2011
"3326",39380,1362,380246000,2011
"3327",355873,23239,3891089000,2011
"3328",117875,5684,1167610000,2011
"3329",252012,6405,3155529000,2011
"3331",180956,2897,2409321000,2011
"3332",101885,3470,1698946000,2011
"3333",73752,1990,1120171000,2011
"3334",123371,1781,1373193000,2011
"3335",137300,6886,1736037000,2011
"3336",95291,1043,1396805000,2011
"3339",254298,5861,3530975000,2011
"3341",67457,1137,1267602000,2011
"3342",115706,1494,2462475000,2011
"3343",8513,465,106484000,2011
"3344",283910,4351,4593155000,2011
"3345",387498,5116,7673702000,2011
"3346",14385,588,170375000,2011
"3351",45086,1107,531667000,2011
"3352",44153,314,467802000,2011
"3353",111656,2190,1445678000,2011
"3359",130782,2174,1718772000,2011
"3361",136676,341,2260050000,2011
"3362",102795,1835,1008640000,2011
"3363",427857,4985,5156670000,2011
"3364",378977,1712,7719163000,2011
"3365",25144,215,368515000,2011
"3366",127522,1497,1701286000,2011
"3369",36077,885,518113000,2011
"3371",202886,12024,1602870000,2011
"3372",100635,3627,997692000,2011
"3379",31398,843,281780000,2011
"3391",285929,11552,4052052000,2011
"3399",275058,15995,2836748000,2011
"4231",352426,23963,3977370000,2011
"4232",130310,11610,1614628000,2011
"4233",187751,17205,2224118000,2011
"4234",655202,35992,13565748000,2011
"4235",143745,10314,2084151000,2011
"4236",493314,28037,11795310000,2011
"4237",212997,18753,2813893000,2011
"4238",664945,56379,9428373000,2011
"4239",315434,32940,3613798000,2011
"4241",147313,10327,2002741000,2011
"4242",262823,9187,7249922000,2011
"4243",180182,15173,2400019000,2011
"4244",756070,33051,9190575000,2011
"4245",63605,6099,723596000,2011
"4246",145125,12209,2592017000,2011
"4247",104857,7085,2014834000,2011
"4248",178211,4219,2410278000,2011
"4249",317027,27594,3479437000,2011
"4251",314991,51793,3520754000,2011
"4411",1056889,44941,11259524000,2011
"4412",121013,14570,931911000,2011
"4413",485927,56834,3175986000,2011
"4421",196953,23947,1494650000,2011
"4422",227268,28756,1212754000,2011
"4431",434297,49068,2777505000,2011
"4441",1044926,62562,7195593000,2011
"4442",149795,18746,898638000,2011
"4451",2542436,93282,12689177000,2011
"4452",151717,23608,616647000,2011
"4453",148925,31876,698169000,2011
"4461",985870,92206,7804656000,2011
"4471",847516,110830,3571874000,2011
"4481",1324378,98225,5029992000,2011
"4482",206940,25448,819367000,2011
"4483",128378,24411,931411000,2011
"4511",409158,38817,1716793000,2011
"4512",131913,12072,498822000,2011
"4521",1203147,8625,5657133000,2011
"4529",1640412,39198,9421036000,2011
"4531",66165,15307,251225000,2011
"4532",261106,33866,1076708000,2011
"4533",153509,18230,609168000,2011
"4539",236086,41226,1321309000,2011
"4541",321481,23697,3888701000,2011
"4542",35314,4252,257952000,2011
"4543",187044,28342,1707589000,2011
"4811",391587,2722,6001427000,2011
"4812",34200,2329,594947000,2011
"4831",45966,1163,886987000,2011
"4832",17399,611,298272000,2011
"4841",878013,64012,8457989000,2011
"4842",454237,46255,3972148000,2011
"4851",49179,817,461432000,2011
"4852",14967,391,97596000,2011
"4853",66344,7601,374871000,2011
"4854",213005,4420,1017020000,2011
"4855",27076,1261,149625000,2011
"4859",76394,4081,434816000,2011
"4861",9816,668,283760000,2011
"4862",27151,1989,795588000,2011
"4869",9675,878,241328000,2011
"4871",9517,682,53846000,2011
"4872",10865,1677,65152000,2011
"4879",2155,214,18805000,2011
"4881",153389,5741,1485471000,2011
"4882",28219,1190,305539000,2011
"4883",88508,2415,1217596000,2011
"4884",74656,10390,535870000,2011
"4885",222726,19598,2878392000,2011
"4889",16139,1528,120792000,2011
"4921",494534,10132,4543835000,2011
"4922",32228,4928,201464000,2011
"4931",658414,14161,6442239000,2011
"5111",494250,19770,6847381000,2011
"5112",362410,7445,11779234000,2011
"5121",287341,20577,3259648000,2011
"5122",22629,3682,442098000,2011
"5151",213640,9044,3435644000,2011
"5152",49983,770,1754305000,2011
"5171",800548,34995,15681641000,2011
"5172",245875,10145,4606049000,2011
"5174",8430,659,199350000,2011
"5179",53904,5083,1030409000,2011
"5182",401079,12294,7.802e+09,2011
"5191",181228,9988,5004278000,2011
"5211",18041,57,405273000,2011
"5221",1994002,123556,37426636000,2011
"5222",521322,42071,10315778000,2011
"5223",243738,30540,3651391000,2011
"5231",425361,43679,36841932000,2011
"5232",4894,30,311366000,2011
"5239",450440,51554,26010344000,2011
"5241",1383825,33334,33343912000,2011
"5242",841900,141660,12386080000,2011
"5259",3079,1056,97597000,2011
"5311",517167,115847,5219342000,2011
"5312",266503,85607,3040618000,2011
"5313",613417,84380,6660543000,2011
"5321",149641,11511,1359177000,2011
"5322",170552,23889,1161954000,2011
"5323",24689,4019,195426000,2011
"5324",146509,14071,2009053000,2011
"5331",29162,2359,721119000,2011
"5411",1146032,186368,19809043000,2011
"5412",1316184,125173,13711330000,2011
"5413",1273947,107097,21674397000,2011
"5414",107275,29950,1338435000,2011
"5415",1444864,125837,29895294000,2011
"5416",939569,150718,16324097000,2011
"5417",693249,17081,18368352000,2011
"5418",429276,37821,6628314000,2011
"5419",579514,70858,5200138000,2011
"5511",2921669,49497,84781518000,2011
"5611",438776,30071,5897129000,2011
"5612",277873,5012,3231644000,2011
"5613",4633041,46393,36863216000,2011
"5614",752920,33574,5788554000,2011
"5615",230064,20593,3143692000,2011
"5616",793734,25455,5177364000,2011
"5617",1635779,176583,8289824000,2011
"5619",270752,19957,2485195000,2011
"5621",182839,10496,2091246000,2011
"5622",48634,2697,668871000,2011
"5629",125538,9840,1463848000,2011
"6111",869418,21114,6779603000,2011
"6112",91521,958,725621000,2011
"6113",1767333,4183,15369741000,2011
"6114",66814,7654,830118000,2011
"6115",137422,7973,1219452000,2011
"6116",363029,42078,1457887000,2011
"6117",90510,7532,916310000,2011
"6211",2269584,222628,38246142000,2011
"6212",854918,131179,8562200000,2011
"6213",706671,133973,5756818000,2011
"6214",738967,33220,8095889000,2011
"6215",248864,13126,3419054000,2011
"6216",1250366,29161,7460669000,2011
"6219",286092,9865,2625884000,2011
"6221",5184999,5267,65981031000,2011
"6222",219008,659,2564006000,2011
"6223",268021,1004,3366355000,2011
"6231",1639995,17214,11107669000,2011
